lh,rh,ls,rs,w,ll,rl
166,3072.1,2483.04,2316.288,253,7275.12,1442.88
152.7,3033.2,2436.36,1733.8152,247,7304.64,1378.32
146.3,3045.2,2451.12,1931.0304,243,7410.96,1251.36
152.2,3089.4,2504.28,2585.3568,234,7218.72,1057.44
149.8,3089.5,2504.16,2568.54,263,7095.84,1025.04
141.5,2954.7,2458.2,1975.3656,271,4722.72,1086.96
155.6,2280.1,2484.6,2310.1728,274,2232.72,1026.72
243.4,873.1,2465.64,2065.5648,291,1236.96,1612.32
464.2,344.9,2482.56,2264.3088,266,1033.68,2764.8
1046.8,230.4,2507.52,2602.1736,244,841.92,5568.96
2067.6,186.6,2504.88,2449.2936,248,758.88,7012.08
2973.8,163.4,2480.52,2259.7224,283,709.68,7177.2
3042.7,145.9,2442,1787.3232,259,657.12,7308
3047.7,136.7,2445.72,1848.4752,253,615.6,7377.36
3074.6,131.6,2477.52,2209.272,255,558.96,7280.64
3034.3,126.3,2429.52,1599.2808,232,525.12,7235.76
3015.6,122.5,2406.72,1313.3952,218,511.2,7329.12
3054.5,124.5,2454.36,1901.9832,218,488.4,7326
3060.8,130.8,2460.72,1993.7112,198,464.4,7273.68
3049.2,143.4,2447.28,1836.2448,181,503.28,7095.36
3019.7,181.8,2525.04,2836.08,197,522.24,6370.56
1947.5,281.8,2496.72,2554.7808,221,627.84,5990.88
712.1,527.6,2495.88,2550.1944,263,922.56,4594.08
263.7,952.6,2489.16,2375.9112,336,2372.16,3588.72
251.3,2145.5,2440.8,1820.9568,339,3614.16,2815.68
222.8,2939,2448.6,1837.7736,291,6001.44,2219.52
199.4,3078.3,2491.68,2305.5864,342,7105.92,2144.16
187,3089.3,2503.68,2482.9272,317,7400.64,1853.52
165.5,3086,2499.84,2482.9272,296,7333.2,1731.12
148.9,3058.2,2466.12,2012.0568,274,7389.6,1650.96
142.5,3081.5,2493.96,2365.2096,281,7338,1482.24
134,3060.3,2468.64,2053.3344,273,7459.44,1354.32
129.4,3110.5,2529.12,2822.3208,258,7315.92,1172.4
124,3090.1,2504.64,2470.6968,231,7362.48,999.36
117.2,3088.8,2502.96,2490.5712,214,6498.48,985.44
134.4,2994.7,2497.56,2440.1208,227,2540.88,1083.84
239.1,2381.5,2496.48,2424.8328,235,2366.4,1097.04
539.5,766.1,2456.88,1869.8784,253,1054.08,1505.04
1026.5,332.9,2498.28,2377.44,245,812.4,3395.04
2097.9,232.7,2500.92,2504.3304,221,696.72,6019.68
2952.8,189.5,2472.6,2323.932,202,614.16,6954.48
3077.5,170.5,2484.24,2493.6288,247,606,7252.56
3080.8,156.5,2485.32,2515.032,253,547.44,7299.6
3049.8,144.4,2448,2019.7008,242,515.76,7401.12
3086.6,139.1,2492.04,2588.4144,240,490.08,7406.16
3088.2,135.5,2493.96,2583.828,223,470.64,7378.08
3080,131.9,2484.12,2469.168,205,461.52,7353.12
3077.8,129.2,2481.84,2435.5344,200,442.56,7367.28
3080.4,132.8,2484,2467.6392,209,424.32,7090.32
3047.7,148.6,2446.44,1986.0672,212,467.04,6714.96
2608.9,203.9,2496.24,2620.5192,229,476.4,5667.6
1278.2,302.8,2498.52,2625.1056,247,539.28,4764.24
382.4,431.5,2482.08,2437.0632,294,858.96,3445.2
282.6,550.9,2481.12,2437.0632,289,2201.04,2903.04
282,1101.3,2467.92,2236.7904,298,3812.4,2434.32
230.9,1699.6,2462.64,2070.1512,260,6304.08,1920.24
199.3,2246.1,2505,2562.4248,296,7376.64,1793.52
189.1,2991.9,2503.32,2533.3776,297,7407.12,1657.44
167.3,3070.7,2502.72,2475.2832,294,7392.96,1548
156.3,3082.5,2496.36,2374.3824,288,7335.6,1406.64
148.2,3058.3,2467.08,2068.6224,262,7332.72,1223.76
140.9,3057.7,2466.24,1999.8264,253,7408.32,1152.48
140.5,3089.8,2505.36,2515.032,247,7128.48,950.16
131.6,3009.3,2409,1342.4424,250,6808.08,909.36
127.9,3071.1,2486.04,2310.1728,259,5850,865.2
128.6,2829.6,2464.2,2033.46,275,3960.48,911.76
144.5,2177.6,2481,2250.5496,271,1548.48,919.92
185.3,1394.5,2467.8,2064.036,266,1196.88,1252.32
255.4,482.4,2459.76,1885.1664,244,1021.68,2285.04
564,291.9,2504.76,2588.4144,217,835.68,5460.72
1384.3,220,2484.96,2435.5344,226,807.12,6828.72
2326.7,176.3,2475.6,2359.0944,274,681.36,7145.28
3041.4,150.9,2439.96,1927.9728,268,622.56,7284
3045.3,138.2,2443.2,1947.8472,256,578.88,7416.96
3091.1,128.7,2496.48,2652.624,246,512.16,7223.76
3010.7,117.5,2400.84,1424.9976,222,495.6,7310.4
3049.5,114,2447.04,1995.24,207,479.76,7354.8
3078,111.9,2480.76,2437.0632,209,459.6,7274.16
3050.6,113.7,2449.32,2012.0568,218,483.84,7057.68
3066.2,127.9,2466.24,2253.6072,228,526.56,6364.8
3086.7,160.9,2491.2,2594.5296,266,554.64,5819.04
2740.1,228.1,2494.44,2612.8752,315,694.56,4482.72
1127.6,307.2,2494.68,2629.692,345,1727.28,3244.08
338.1,506,2473.92,2368.2672,310,3520.32,2862.96
226,847.5,2456.28,2106.8424,267,5796.96,2280.96
181.3,1182.6,2452.8,2001.3552,251,7050.96,1934.16
154.5,2008.5,2508.12,2608.2888,321,7412.64,1743.12
155.8,2746.1,2505,2513.5032,293,7395.6,1554.24
151.3,3011.8,2499.48,2536.4352,287,7373.76,1556.16
158.7,3072.3,2485.8,2363.6808,260,7313.52,1336.8
146.8,3048.2,2455.68,1975.3656,242,7370.88,1211.76
135.2,3073.3,2485.2,2354.508,246,7410.72,1031.04
131.4,3091.6,2507.52,2632.7496,252,7415.28,919.92
136.5,3090.6,2506.56,2617.4616,263,7157.04,954.24
131.3,2915.7,2492.64,2443.1784,271,6620.16,932.4
138.6,2353,2476.32,2236.7904,282,4799.76,1078.56
158,1576.6,2457.24,1993.7112,297,2072.4,1383.36
206.1,743.3,2490.48,2423.304,299,1268.16,3069.36
284.2,327.7,2505.96,2631.2208,252,1034.16,5759.28
563.9,213.4,2503.8,2622.048,221,873.36,6917.04
1156.4,166,2485.44,2484.456,317,768,7232.16
2095.8,146.9,2486.28,2490.5712,285,706.08,7281.36
2843.7,135.4,2456.16,2112.9576,273,691.92,7383.6
3081.3,127.6,2487.6,2438.592,253,639.84,7261.2
3028,121.9,2423.16,1600.8096,232,623.28,7399.44
3089.1,120.3,2495.16,2524.2048,223,565.2,7358.4
3090.1,117.3,2495.88,2533.3776,223,523.92,7334.16
3072.5,113.9,2475.36,2268.8952,218,488.4,6894.96
3051.7,110.8,2452.44,2059.4496,210,484.56,6344.88
3082.8,116.3,2489.76,2556.3096,207,564.96,5234.88
2771.4,123.3,2500.56,2678.6136,226,608.64,4422.24
1705.7,136.7,2474.76,2359.0944,266,726.24,3008.4
671.6,161.8,2489.76,2513.5032,316,1690.56,2542.08
288.4,312,2470.44,2203.1568,290,4166.64,1965.36
218.7,467.6,2449.44,1929.5016,281,6809.28,1619.04
189.9,662.6,2490.96,2420.2464,338,7406.4,1519.2
184,1269.2,2501.28,2459.9952,301,7398.72,1381.68
171.3,2209.2,2498.16,2365.2096,317,7348.08,1231.68
167.9,2934.5,2473.44,2166.4656,295,7394.88,1105.68
167.9,3069.9,2496.6,2414.1312,268,7322.4,999.12
152.5,3040.7,2461.2,2053.3344,256,7403.28,943.44
145.9,3086.1,2501.52,2567.0112,259,7093.68,873.84
141.8,3089.4,2506.08,2605.2312,259,6870.96,727.68
136.7,3027.9,2433.36,1616.0976,257,5642.64,710.16
135.6,3023.2,2493.84,2395.7856,254,3031.68,886.56
128.3,2765.9,2464.08,1983.0096,238,1670.16,1024.56
118.3,1555.5,2463.24,1947.8472,312,1089.84,2282.88
141.9,501.7,2506.68,2472.2256,297,903.12,4932.96
275.8,293.6,2505.96,2505.8592,232,758.88,6946.08
601.4,207.1,2485.08,2398.8432,238,707.76,7293.84
1458.1,166.6,2488.68,2527.2624,245,644.16,7326.96
2389.7,146.1,2456.04,2119.0728,238,597.12,7314.96
3049.3,130.5,2448.24,2019.7008,231,549.84,7447.44
3104.1,123.3,2512.68,2823.8496,228,533.04,7410.24
3088.2,117.4,2494.56,2583.828,209,530.16,7407.84
3087.7,112.5,2495.76,2586.8856,202,515.04,7376.16
3077.2,108,2483.64,2421.7752,210,487.92,7337.04
3074.9,107.4,2482.44,2380.4976,225,511.92,6962.4
3054.6,114.9,2456.64,2036.5176,228,579.36,6255.12
3050.2,139.5,2451.48,1996.7688,257,622.32,5608.08
3088.2,209.8,2496.24,2567.0112,315,1021.92,4001.52
2942.5,255,2466.48,2183.2824,308,3468,3520.8
1364.1,467.1,2470.44,2184.8112,273,6372.24,2581.68
412.9,664.9,2468.88,2227.6176,290,7272.72,1996.56
270,1162.8,2433.12,1643.616,294,7405.68,1953.84
225.9,1909.4,2501.28,2441.6496,287,7404,1796.64
227.6,2802.7,2500.56,2377.44,289,7390.8,1599.84
220.6,3071,2493.96,2369.796,294,7285.68,1388.4
187,3028.3,2441.52,1768.9776,281,7323.6,1232.64
175,3051,2460.72,1909.6272,269,7286.88,1180.32
168.9,3035.5,2442.36,1739.9304,263,7239.36,1122.72
160.1,3016.5,2418.72,1467.804,258,7407.12,1022.4
156.7,3081.4,2502.48,2518.0896,262,7400.16,893.28
153.1,2907,2498.88,2481.3984,239,6606,893.76
149.2,2124.2,2467.56,2080.8528,244,6660,873.84
156,1050,2469.48,2099.1984,258,3382.8,894
189.9,413.6,2442.96,1758.276,299,1894.08,1173.84
246.2,234.8,2502.72,2507.388,288,1550.4,2698.32
427,166.3,2496.6,2573.1264,225,1267.68,5910.24
1080.4,142.4,2476.92,2365.2096,192,1121.28,7051.2
2104.2,131.8,2473.44,2357.5656,237,1011.6,7258.8
3034.5,121.9,2433.96,1843.8888,232,893.76,7352.16
3063.5,118.7,2465.64,2242.9056,233,811.68,7459.44
3108.9,116.7,2518.56,2881.944,230,734.4,7408.56
3087.7,112.7,2493.48,2589.9432,212,678.24,7368.96
3071.3,110.7,2474.52,2328.5184,207,630.24,7369.92
3071.5,110.6,2477.88,2336.1624,223,586.56,7295.04
3040.3,116.6,2440.8,1747.5744,220,574.32,7291.44
3041.4,127.3,2442.96,1784.2656,220,588.96,7087.44
3072.6,155.2,2493,2516.5608,248,705.36,6510
2197.1,203.4,2473.2,2291.8272,256,763.44,6065.04
848.7,314.5,2493.6,2524.2048,309,1527.6,5087.76
294.3,441.6,2466.6,2210.8008,341,3864.24,4528.32
275.9,827.1,2451.6,1983.0096,299,6844.8,3678.72
220.4,1589.1,2529.72,2883.4728,269,7192.32,2817.36
211,2481.9,2396.04,1157.4576,320,7398.72,2637.84
197.2,3043.3,2498.4,2360.6232,302,7389.6,2297.28
172.6,3070.1,2493.6,2297.9424,294,7347.84,2216.64
172.7,3054.4,2472.72,2093.0832,286,7306.08,1987.44
159.4,3044.3,2451.84,1810.2552,271,7375.44,1852.32
149.1,3070.8,2486.4,2223.0312,261,7199.52,1621.44
142,2997.8,2398.56,1113.1224,241,7400.64,1464.96
137.3,3081,2499.12,2394.2568,234,7308,1240.32
135.2,3011.4,2453.04,1850.004,222,7182.96,1155.36
143.8,2865.4,2477.4,2158.8216,222,6636.96,1148.4
191,1167.2,2446.92,1787.3232,221,5974.32,1102.56
332.6,451,2491.56,2343.8064,233,4114.32,1296.96
709.2,258.1,2502,2423.304,269,2146.8,2308.32
1446.7,179,2419.92,1399.008,242,1608.96,5237.52
2316.5,149.7,2454.96,1929.5016,227,1313.76,6902.16
3078.6,141.1,2484.36,2351.4504,250,1159.44,7226.4
3033.7,131.9,2428.68,1793.4384,263,1014.24,7390.56
3081.9,127.4,2488.08,2421.7752,254,908.64,7414.08
3089.9,123.6,2496,2544.0792,249,831.84,7411.44
3088.8,120.4,2494.56,2603.7024,226,753.6,7392.72
3081.1,117.3,2484.96,2478.3408,238,700.32,7390.32
3080,115,2483.64,2441.6496,258,651.36,7318.32
3050,116.6,2448.36,1958.5488,251,617.76,7303.92
3044.4,124.7,2442.84,1912.6848,249,599.52,7212.48
3044.8,139.4,2450.28,1932.5592,240,670.08,6839.28
2527.6,174.8,2485.2,2472.2256,227,639.36,6242.4
1198.9,324.9,2456.76,2094.612,237,773.04,5790.48
446.6,473.8,2444.28,1967.7216,250,1786.56,4891.68
259.3,1122.6,2429.52,1715.4696,280,4385.76,4059.12
218.6,2305,2476.44,2239.848,270,6481.44,3509.52
182.6,2902.5,2364.6,831.8232,294,7353.36,3120
175.4,3060.4,2476.56,2195.5128,305,7340.16,2761.92
158.6,3060.7,2469.48,2103.7848,299,7331.04,2346.72
147,3056.6,2464.2,1986.0672,313,7248,2121.84
139.3,3021.8,2422.56,1487.6784,285,7365.6,2017.2
131.4,3071,2481.36,2244.4344,275,7363.44,1746.48
121.8,3070,2480.4,2255.136,268,7365.6,1597.68
113.8,3070.8,2481.36,2290.2984,265,7229.52,1439.04
115,3013.6,2413.44,1308.8088,255,7238.4,1325.76
142.2,2881.2,2466.36,2100.7272,235,6823.2,1126.56
207,1493.6,2426.28,1583.9928,225,5958.24,1113.12
354,408,2413.92,1386.7776,203,5981.52,1204.32
752.8,247.8,2480.64,2235.2616,200,2117.52,1231.44
1197.2,185.5,2411.04,1371.4896,206,1554.72,2080.08
2136.3,162.5,2475,2244.4344,199,1341.36,4607.52
3032.8,149.8,2442.36,1843.8888,232,1136.16,6676.32
3044,143.8,2443.92,1934.088,237,1040.64,7067.76
2996.5,132.8,2383.8,1197.2064,272,919.92,7368.72
3075.9,132.2,2479.2,2400.372,262,798,7344.72
3061,124.5,2461.8,2151.1776,263,762.96,7334.64
3056.8,126.5,2455.8,2080.8528,271,705.36,7310.16
3046.7,131.1,2442.72,1920.3288,277,626.88,7301.28
3042.8,138.1,2438.52,1879.0512,281,598.32,7383.6
3078,146.7,2480.76,2437.0632,282,596.16,7373.28
3051.2,155.9,2474.64,2372.8536,274,597.12,7160.16
2057.9,182,2476.8,2395.7856,269,592.32,6756.96
1110,239.5,2462.28,2177.1672,269,675.84,6316.56
411.9,392.2,2436.96,1846.9464,297,814.8,5430.96
277.5,561.3,2447.16,1987.596,323,1723.2,4744.32
292.2,959.2,2492.16,2531.8488,289,3620.16,3868.08
243.8,1997.1,2493.36,2459.9952,268,6147.84,3207.84
213.4,2458.5,2489.28,2259.7224,281,7149.36,2563.68
190,2992.2,2458.08,1972.308,301,7292.88,2377.68
169.1,3032.1,2445.12,1833.1872,279,7330.8,2138.16
155.8,3054.8,2464.44,2065.5648,290,7381.2,2022
153.6,3074.9,2489.4,2394.2568,264,7385.04,1838.16
157,3075.8,2491.32,2276.5392,284,7317.36,1604.64
147.3,3046.9,2457.48,1911.156,274,7330.32,1408.08
143.8,3039.2,2463.84,2073.2088,253,7308,1282.08
139.2,2948.5,2453.64,1957.02,242,7235.76,1158
145,2297.6,2513.64,2721.42,243,6557.52,1017.6
156.3,1254,2415.48,1348.5576,238,5477.28,972.48
229.3,442.5,2491.68,2323.932,228,2842.32,1018.56
405.1,254.1,2476.68,2242.9056,240,1792.08,1313.76
939.5,177.3,2469.72,2039.5752,248,1396.08,1841.28
1736.3,147.7,2444.16,1848.4752,219,1254.72,4320.24
2650.2,135.6,2476.2,2258.1936,234,1082.64,6822.72
3082,128.8,2492.16,2519.6184,247,940.08,6995.76
3008,120.1,2400.36,1382.1912,260,881.52,7276.8
3045.5,116.4,2441.52,1957.02,250,799.2,7360.8
3068.4,117.8,2469.48,2304.0576,254,694.56,7292.4
3039.3,115.8,2433.84,1851.5328,240,647.04,7287.6
3037.2,116.7,2431.68,1810.2552,252,611.76,7402.56
3085.1,122.7,2488.56,2547.1368,246,560.16,7213.92
3008.3,126.2,2397,1310.3376,243,569.04,7282.56
3075.7,147.3,2481.84,2427.8904,249,590.4,7019.52
2582.4,184,2471.64,2273.4816,239,642.24,5959.44
1389.9,260.8,2425.32,1649.7312,234,744.24,5681.04
476.9,428,2479.32,2275.0104,292,1345.44,4544.16
263.9,560.8,2490,2493.6288,316,3377.76,4295.28
282.7,1314,2477.88,2314.7592,292,5884.8,3444
234.9,1785.9,2475.96,2163.408,244,7166.88,2575.68
212.9,2447.1,2459.76,1903.512,310,7282.08,2233.92
189.5,2972.1,2439.84,1611.5112,330,7360.08,1953.12
162.5,3053.5,2478.6,2158.8216,309,7376.4,1841.76
153.9,3070.1,2486.76,2230.6752,290,7204.56,1689.84
152.4,2999.9,2400.84,1174.2744,268,7357.92,1588.56
150.6,3063.8,2477.64,2129.7744,263,7320.72,1330.56
144.1,3048,2459.28,1914.2136,255,7284.96,1161.84
135.9,3026.8,2441.16,1796.496,264,7353.84,1080.48
134.9,3002.6,2482.92,2296.4136,261,7033.68,986.16
136.5,2391.3,2391.48,1111.5936,249,6527.04,972.24
164.6,1206.6,2407.08,1275.1752,250,4027.2,1012.32
258.5,391.6,2480.52,2226.0888,278,2751.6,1165.2
457.3,225,2476.56,2232.204,273,1858.08,2243.76
945.3,165,2441.16,1802.6112,226,1546.32,5564.4
2059.2,145.1,2486.4,2444.7072,231,1275.84,7041.12
2966.6,133.4,2487.36,2505.8592,242,1168.8,7319.04
3076.2,125.6,2478.96,2412.6024,265,1008.72,7309.68
3049.8,118.1,2447.76,2007.4704,296,887.04,7302.72
3043.5,113.6,2439.84,1888.224,273,793.68,7302
3043.2,110.9,2439.72,1889.7528,272,739.92,7390.56
3080.1,109.9,2483.04,2452.3512,285,667.68,7189.68
2996.4,105,2383.32,1168.1592,262,644.16,7367.76
3070.6,108,2472.12,2299.4712,256,606,7372.56
3072.8,114.6,2474.4,2331.576,251,597.84,7213.2
3031.4,127.8,2426.64,1695.5952,235,647.52,6945.6
2591.7,164.4,2445.72,1958.5488,235,711.6,6703.68
1622.1,261.8,2491.8,2493.6288,277,743.76,6222.72
716.9,405.3,2487.24,2478.3408,315,1245.12,5247.6
325.5,577.2,2469.36,2233.7328,294,3397.2,4624.08
235.9,1233,2464.56,2073.2088,256,6462.96,4015.44
213.6,1716.6,2466.72,2079.324,250,7159.68,3515.52
184.2,2488.5,2431.56,1579.4064,280,7389.12,2974.8
169.8,3035.3,2494.44,2314.7592,271,7385.52,2616.72
154,3072.5,2491.32,2275.0104,269,7383.6,2269.92
144.6,3076.3,2490.24,2343.8064,269,7314.48,1990.8
144.8,3047.7,2455.68,1857.648,261,7279.2,1775.76
142,3033.4,2438.28,1582.464,244,7291.68,1626.48
136.8,3038,2444.28,1729.2288,236,7395.36,1518
128.9,3081.1,2496.12,2351.4504,252,7175.04,1311.84
124.9,2947.9,2385.96,981.6456,239,7062.72,1303.68
146.5,2475,2490.12,2291.8272,250,6022.56,1247.04
217.8,1161,2478.36,2129.7744,270,3357.36,1171.44
365.2,375,2448.48,1750.632,275,1955.52,1760.16
629.7,216.2,2454.36,1894.3392,264,1605.6,3473.76
1199,165.6,2483.88,2466.1104,219,1460.16,6206.16
2161,145.3,2486.64,2539.4928,207,1209.84,6991.44
3062.3,134.9,2467.68,2294.8848,257,1083.36,7245.12
3068.2,125.7,2469.12,2319.3456,260,953.04,7327.68
3056.9,118.6,2456.64,2131.3032,251,856.32,7330.56
3056.1,114.2,2454.48,2149.6488,238,762.96,7400.4
3086.4,113.9,2487,2615.9328,223,703.2,7368.48
3078,113.5,2477.4,2485.9848,217,674.64,7382.4
3081.5,113.8,2485.44,2528.7912,226,630,7349.28
3068,118.5,2470.56,2296.4136,225,648.48,6936
2821,128.4,2425.2,1720.056,230,651.36,6297.84
1922.5,157.5,2449.92,2064.036,257,741.84,5952.72
964.5,240.5,2491.08,2574.6552,290,1090.8,4743.36
356.5,367.8,2486.64,2513.5032,308,2694,3562.8
268.4,744.4,2484.48,2368.2672,308,4392.72,2901.36
256.1,1581.4,2460.24,2022.7584,250,6669.12,2346.24
218.3,2200.7,2421.96,1452.516,268,7333.44,2195.04
201.2,2995.9,2466.36,1958.5488,286,7374.48,2096.4
182.7,3064.1,2486.52,2255.136,269,7352.88,1843.2
170.6,3064.1,2475.48,2192.4552,261,7301.76,1682.88
161.6,3043.8,2449.68,1808.7264,263,7346.88,1492.32
155.6,3063.1,2472.36,2068.6224,274,7312.8,1321.92
145.1,3048.8,2455.32,1860.7056,274,7353.6,1224.96
144.3,3065.8,2475.72,2210.8008,260,7395.6,1114.08
140.9,3083,2496.6,2403.4296,249,7235.76,1004.4
136.3,2924.8,2494.68,2365.2096,243,6120.72,1021.44
126.2,2053,2487.72,2285.712,232,4019.76,993.12
143.4,833.4,2465.28,1993.7112,260,1998.72,1189.44
190.1,322.3,2428.08,1507.5528,273,1538.64,1853.52
319.9,204.8,2480.88,2109.9,263,1350.96,3755.52
805,166.9,2489.88,2363.6808,237,1159.44,6104.16
1586.1,149.7,2490.36,2385.084,244,1047.6,7179.84
2395.7,137.3,2482.92,2408.016,272,894.48,7365.84
3075.7,129,2479.8,2395.7856,261,814.32,7252.08
3024.1,121.6,2416.32,1600.8096,250,726,7378.8
3075.2,120.4,2472.96,2383.5552,256,686.16,7403.76
3085.6,117.1,2481.6,2562.4248,241,624,7231.68
3013.9,111.2,2399.76,1455.5736,222,594.48,7315.68
3049,112.9,2438.4,1987.596,224,573.6,7369.2
3072.7,121,2472.72,2343.8064,226,564.24,7291.68
3041.4,142.7,2435.4,1843.8888,232,575.52,7028.4
3077.8,184.7,2480.52,2400.372,255,631.92,6575.28
2725.5,255.7,2486.88,2467.6392,256,687.84,6049.44
1398.3,410.3,2482.8,2404.9584,308,1066.08,5243.76
477.8,569.4,2478,2336.1624,331,2979.12,4495.44
299.9,1274.4,2474.88,2249.0208,286,5287.68,3608.64
256.4,2077,2455.8,1912.6848,246,6563.28,3003.36
232.3,3014.8,2517.48,2608.2888,293,7137.6,2611.68
199.8,3073.4,2493.36,2294.8848,303,7387.68,2390.16
175.6,3078.8,2493,2299.4712,282,7321.44,2204.4
158.1,3052.1,2459.16,1862.2344,272,7300.32,1903.2
150.1,3043.1,2448.84,1726.1712,265,7296.96,1708.56
139.6,3041.5,2447.28,1782.7368,266,7386.96,1548.24
141.7,3078.9,2492.4,2320.8744,247,7388.16,1406.4
139.8,3079.1,2493.36,2320.8744,241,7125.36,1333.92
133.8,3027.1,2493.36,2308.644,233,7277.28,1264.32
136,2587.2,2481.48,2157.2928,240,4011.84,1173.36
163.5,1073.5,2483.16,2189.3976,247,3491.04,1278.96
247.2,363.7,2449.8,1779.6792,217,1627.44,2016.24
408.9,221.3,2495.64,2354.508,268,1338.72,4455.84
965.5,168.5,2496.84,2392.728,285,1074.72,6660.24
2056.3,148.2,2487.48,2533.3776,287,1006.32,7180.56
3074.1,136.1,2480.16,2461.524,296,848.16,7320
3051.9,126.1,2451.84,2073.2088,294,768.72,7313.28
3047.9,120.7,2447.52,2007.4704,288,705.6,7395.36
3082.2,118.4,2485.8,2530.32,263,664.32,7408.56
3087.6,116.5,2492.64,2609.8176,261,615.6,7369.2
3071.2,114.1,2473.8,2356.0368,271,584.64,7375.44
3073.9,115.8,2476.2,2262.78,269,549.84,7326.24
3053.7,122.5,2452.56,1958.5488,250,567.84,7313.04
3052.5,135.3,2451.36,1920.3288,245,603.84,6949.68
3031,155.7,2424.84,1611.5112,239,704.16,6675.12
3079.9,220.9,2488.44,2395.7856,255,901.68,6057.84
2868.3,338.6,2488.8,2343.8064,295,2898.72,5077.44
1616.2,486,2253.72,-574.6728,242,6225.36,4729.92
506.4,781.6,2407.68,1345.5,207,7098.24,3810.96
318.4,1368.3,2345.64,509.2464,292,7226.4,3257.76
286.3,2461.3,2411.76,1252.2432,293,7227.12,2945.28
247.2,2957,2412,1296.5784,273,7083.12,2566.8
230.3,2939.7,2340,463.3824,286,7192.08,2314.56
204.8,2996.8,2394.72,1122.2952,299,7098,2073.6
185.1,2957.9,2347.8,498.5448,275,7176,1958.16
164.7,2990.9,2386.8,1064.2008,266,7265.04,1752.96
162.7,3027.7,2431.44,1631.3856,258,7204.08,1615.92
167.4,3002.4,2401.08,1203.3216,235,7208.16,1435.92
163.1,2997.9,2402.76,1155.9288,242,7094.4,1275.6
160.9,2851.2,2345.76,463.3824,238,6712.32,1226.88
157.1,1588.5,2383.68,940.368,231,4740.48,1199.28
164.9,409.9,2345.28,478.6704,237,4167.6,1088.64
202.4,235.4,2462.04,1978.4232,228,3266.88,928.56
342.9,171.8,2438.64,1741.4592,179,2414.4,1008.72
539.6,148.3,2428.92,1675.7208,180,2014.08,903.84
795.5,144.2,2420.28,1669.6056,186,1619.76,738.24
1077.9,138.3,2385.48,1224.7248,166,1393.68,654.96
1587.9,136.2,2365.8,967.8864,162,1232.16,622.32
1863.2,129.8,2357.28,874.6296,147,1127.76,620.4
1954.6,136.3,2329.32,556.6392,146,1048.56,658.32
1653.3,169.2,2442.72,1967.7216,148,936.72,604.56
1634.4,248.1,2421.6,1652.7888,144,839.52,600.24
1067.1,314.7,2379.84,1129.9392,141,780.48,617.52
632.1,389.3,2424.84,1695.5952,146,723.84,647.76
310.7,436,2450.04,2074.7376,154,661.2,623.28
159.5,398.8,2342.4,692.7024,153,639.12,607.92
128.9,373.3,2433.24,1848.4752,158,599.76,584.4
134.8,350.1,2425.32,1704.768,162,561.84,533.76
131.1,324.1,2374.08,1009.164,161,559.68,532.56
129.7,310.5,2495.28,2539.4928,171,542.4,514.56
127,270.5,2466.96,2180.2248,173,514.08,500.88
120.2,223.6,2450.04,1967.7216,178,487.44,473.76
114.6,188.7,2459.64,2082.3816,187,458.88,475.2
110.3,165.6,2440.32,1834.716,191,426.96,456.48
115.6,149.7,2373.84,990.8184,191,420.24,445.2
140,145.4,2445.24,1897.3968,194,404.4,452.88
184.7,146,2463,2123.6592,189,384,447.12
234.2,156.3,2355.72,755.3832,182,392.16,442.56
295.4,190.8,2410.32,1452.516,186,399.84,445.92
358.1,234.2,2416.44,1535.0712,182,413.04,449.76